family	replicate	protein_locality	chemical_locality
TetR	217	0.0122603508220118	0.0890829766949379
AraC/XylS	218	0.0	0.1074702605814585
Fur	218	0.2470707829977628	0.0963911005376958
GntR	218	0.0	0.0814493189180744
IclR	218	0.0	0.060969397675332
LacI/GalR	218	0.2397521468461045	0.0895493925777714
LysR	218	0.2787238422197261	0.0925825554846466
MarR	218	0.0076019047619047	0.1012722126689636
NtrC/XylR	218	0.5438994991720593	0.0705621776369188
TetR	218	0.0055725126891046	0.0940079855702169
AraC/XylS	219	0.0	0.0719446142140462
Fur	219	0.4500529221419174	0.2128143776530873
GntR	219	0.0	0.096155694041733
LacI/GalR	219	0.0	0.0757922620839703
LysR	219	0.1075275725835858	0.1031920437452964
MarR	219	0.0501949317738791	0.0899265578241685
NtrC/XylR	219	0.4257751609714003	0.1176696025426814
TetR	219	0.0008016038492381	0.0878709831034985
AraC/XylS	220	0.278	0.1067899908238638
Fur	220	0.4520675675675676	0.0464938571357863
GntR	220	0.0	0.0726218969104501
IclR	220	0.0	0.1150126894757022
LacI/GalR	220	0.0	0.072258727759971
LysR	220	0.2038325091155537	0.0886025451896197
MarR	220	0.0	0.0901392892598218
NtrC/XylR	220	0.3492491221675788	0.1197198726452114
TetR	220	0.0103616625663282	0.0850142613788911
AraC/XylS	221	0.0	0.1673620056352972
Fur	221	0.2590149263779909	0.0716767497262977
GntR	221	0.0	0.1024062214224148
IclR	221	0.0	0.0517486033414839
LacI/GalR	221	0.2249333333333333	0.0856377341746023
LysR	221	0.1441854683876438	0.1162958789102256
MarR	221	0.0824894026974951	0.0677971609239105
NtrC/XylR	221	0.1755506516460758	0.0742923731131678
TetR	221	0.0367764608890107	0.0980887580569928
AraC/XylS	222	0.0	0.1011039503393979
Fur	222	0.2397333333333333	0.0662899661632907
GntR	222	0.0370205761316872	0.1444298170218133
IclR	222	0.0	0.0738839149423038
LacI/GalR	222	0.1933111782477341	0.0879565102864945
LysR	222	0.1093061374588525	0.0705006008138921
MarR	222	0.0	0.059351528589269
NtrC/XylR	222	0.4984520543154176	0.1055149243033567
TetR	222	0.020942569650969	0.087978767176829
AraC/XylS	223	0.5577128712871288	0.098319996593559
Fur	223	0.1578026315789473	0.1441077828981054
GntR	223	0.0	0.110249711107749
LacI/GalR	223	0.0946167664670658	0.1093081207542419
LysR	223	0.2010957401436542	0.0791840206772375
MarR	223	0.0269252525252525	0.146927954572105
NtrC/XylR	223	0.7128347978910369	0.0951985572377668
TetR	223	0.0153381872401856	0.0867071713910986
Fur	224	0.3792450380510739	0.1035678183252307
GntR	224	0.0495207496653279	0.1433735000270031
LacI/GalR	224	0.0	0.1068697276543732
LysR	224	0.1263351822291958	0.1262488773141331
MarR	224	0.0	0.1071241690810264
NtrC/XylR	224	0.6497346221441125	0.0854178945587087
TetR	224	0.0648891138836588	0.0870927832464016
AraC/XylS	225	0.0	0.1432411841659331
Fur	225	0.3012714534180278	0.1794604288969582
IclR	225	0.2629219858156029	0.1261959121978429
LacI/GalR	225	0.0942666666666666	0.1336895352320388
LysR	225	0.1105518832309776	0.1366147654615719
MarR	225	0.0	0.1278281451122806
NtrC/XylR	225	0.7851545215032449	0.1008226807617537
TetR	225	0.0516357858883174	0.0860863020123932
AraC/XylS	226	0.0	0.0985789524172852
Fur	226	0.1511052631578947	0.0940124422535906
IclR	226	0.2984123711340206	0.081071623181469
LacI/GalR	226	0.0	0.075308771122901
LysR	226	0.0283120830310106	0.1129699937989857
MarR	226	0.0	0.0998907317337006
NtrC/XylR	226	0.5295736779180077	0.0641888043619606
TetR	226	0.0313708889205115	0.1204782083358961
AraC/XylS	227	0.0	0.1268791802039969
Fur	227	0.2073495259797289	0.0859861029089916
GntR	227	0.1485622489959839	0.0734205553905547
LysR	227	0.1527251135516839	0.1080096101446722
MarR	227	0.0	0.0730826654953624
NtrC/XylR	227	0.8086038025432839	0.101816720888132
TetR	227	0.0150004038824832	0.0994548511796061
AraC/XylS	228	0.7028141225337489	0.1059098140470278
Fur	228	0.238786036036036	0.0560701553348612
GntR	228	0.0	0.1579968888154201
IclR	228	0.0	0.0885240981055693
LysR	228	0.2332637027551262	0.121748119387436
MarR	228	0.0	0.0812692383140253
NtrC/XylR	228	0.6057066227261223	0.1522688778773379
TetR	228	0.0143104095863379	0.0827466632640597
AraC/XylS	229	0.0305607476635514	0.1162585723272367
Fur	229	0.088892269776652	0.1128766691224978
GntR	229	0.0775662650602409	0.0823286066230242
LacI/GalR	229	0.2078916666666666	0.0863897756594124
LysR	229	0.1855493720539185	0.0843955120368108
MarR	229	0.0157333333333333	0.0814444573284245
NtrC/XylR	229	0.5196946097576096	0.1697349767851413
TetR	229	0.0303204317343852	0.107932782114856
AraC/XylS	230	0.0	0.0712029967278032
Fur	230	0.0704528220273253	0.061084331157819
GntR	230	0.4195	0.123302795054501
IclR	230	0.0	0.0989111811170275
LysR	230	0.0434432565772973	0.0966158893794597
MarR	230	0.0	0.0859171601408859
NtrC/XylR	230	0.5293137363010153	0.0890048595762905
TetR	230	0.0295538147517223	0.0915672098527334
AraC/XylS	231	0.24675	0.0915266963627925
Fur	231	0.0995233416186643	0.0905333215038499
GntR	231	0.0742811244979919	0.1181915795023662
LysR	231	0.2457211270524044	0.0874641935922723
MarR	231	0.0	0.1127215824031268
NtrC/XylR	231	0.2438001160276357	0.1873715400593813
TetR	231	0.0088148809523809	0.0917488205664043
AraC/XylS	232	0.4935	0.1954385680308156
Fur	232	0.2328447813210916	0.1376530410143855
GntR	232	0.0	0.1241582083838183
LacI/GalR	232	0.0	0.0565972114696208
LysR	232	0.174780758222276	0.1403444037363456
MarR	232	0.0	0.0825451851357276
NtrC/XylR	232	0.3722238170744025	0.1756062353029854
TetR	232	0.0247162282280781	0.0838082445892572
AraC/XylS	233	0.1274248738270412	0.0702755385178715
Fur	233	0.1589951408848509	0.0644205507136541
GntR	233	0.0	0.100792847598628
IclR	233	0.0	0.0789248697335087
LacI/GalR	233	0.1365195703256126	0.0905517931177928
LysR	233	0.2354500479367935	0.1361501576704097
MarR	233	0.0	0.0916335838397034
NtrC/XylR	233	0.6014975358646494	0.1222332039614349
TetR	233	0.0069970398451805	0.0995120780755956
AraC/XylS	234	0.2946666666666667	0.0669746207408427
Fur	234	0.1686535509556743	0.1247818442159481
LacI/GalR	234	0.0	0.1138900889859325
LysR	234	0.0268397991784573	0.0925451747548215
MarR	234	0.0	0.0820538252464379
NtrC/XylR	234	0.563791377745622	0.1345294149769299
TetR	234	0.0173547756140016	0.0974899257425628
AraC/XylS	235	0.0	0.0689201269042048
Fur	235	0.3620354504504504	0.1060195895302519
GntR	235	0.1008921933085501	0.084252541429835
IclR	235	0.0	0.0860470961429658
LysR	235	0.2921282869796765	0.1355377985845395
MarR	235	0.127694	0.1008610427858016
NtrC/XylR	235	0.4301860891993139	0.1043012508254611
TetR	235	0.0306671385841932	0.0956864293398012
AraC/XylS	236	0.2769999999999999	0.0710220024942603
Fur	236	0.1256602150537634	0.1967373262889703
GntR	236	0.0336363073110285	0.1237583483779848
LacI/GalR	236	0.0	0.0651012939866868
LysR	236	0.1605684170161585	0.1033439976339961
MarR	236	0.0	0.0933321117529325
NtrC/XylR	236	0.5293467409736996	0.1348369452717082
TetR	236	0.0368423760653212	0.0904649906833734
AraC/XylS	237	0.0425288753799392	0.1065728929911283
Fur	237	0.252988857278331	0.0865774194922338
GntR	237	0.0	0.081256957903929
IclR	237	0.2535289575289575	0.095841891193019
LysR	237	0.0969092327623017	0.117149078514411
NtrC/XylR	237	0.5036935533291798	0.0796420751157619
TetR	237	0.0172033189237322	0.0978637685396083
AraC/XylS	238	0.987	0.0981557355391845
Fur	238	0.4338391395102742	0.1382361409562094
GntR	238	0.0622633744855967	0.0753470517703133
IclR	238	0.0	0.0667250779966828
LacI/GalR	238	0.2252514450867052	0.1367765146395816
LysR	238	0.0162521234040221	0.1047027961406302
MarR	238	0.0	0.0901048227112689
NtrC/XylR	238	0.7118488576449912	0.1174093525883839
TetR	238	0.0449286639091685	0.0997663473813243
AraC/XylS	239	0.0	0.1087197534537521
Fur	239	0.6344194630872483	0.0788428321142312
GntR	239	0.0	0.0946414558204174
IclR	239	0.0	0.1146891563066326
LysR	239	0.1718332486227329	0.1016861036064778
MarR	239	0.0	0.0894189900679919
NtrC/XylR	239	0.2207218575281406	0.1096726691717932
TetR	239	0.0071882145705172	0.0852413430056643
AraC/XylS	240	0.0	0.0683428828350327
Fur	240	0.1451891891891892	0.120123216287022
GntR	240	0.0114707724425887	0.1286702509922194
LacI/GalR	240	0.2849565217391304	0.0771684708542726
LysR	240	0.1378020156238873	0.1087220699520197
MarR	240	0.0	0.1307006671076422
NtrC/XylR	240	0.3691737475646731	0.0989351778012419
TetR	240	0.0598846458301453	0.0929559304657578
AraC/XylS	241	0.4155	0.0908369342650025
Fur	241	0.3612065797906429	0.0852249492159469
GntR	241	0.4589302325581395	0.0897301599540064
IclR	241	0.0	0.0979160391704809
LysR	241	0.1412647797904377	0.0954785845520361
MarR	241	0.0472	0.0887057301738271
NtrC/XylR	241	0.4824679068528157	0.0821447747074505
TetR	241	0.0173041786885226	0.0941002838348581
AraC/XylS	242	0.3715398398461185	0.0901111380389889
Fur	242	0.1958767076389514	0.0631382778556452
GntR	242	0.0	0.0582413114194446
IclR	242	0.1094742268041237	0.0771720838363356
LysR	242	0.1391448553514032	0.1078445092462064
MarR	242	0.03375	0.0814646511637851
NtrC/XylR	242	0.545255118243764	0.1060264750789707
TetR	242	0.0127473065136792	0.1009112506954883
AraC/XylS	243	0.24675	0.0673955911076907
Fur	243	0.1807153186059854	0.0599195139449376
GntR	243	0.0170939226519337	0.1117219550037798
IclR	243	0.0	0.0645641280468537
LacI/GalR	243	0.0	0.0843208682229064
LysR	243	0.0556626558737924	0.0930851286019082
MarR	243	0.0	0.0774229741819566
NtrC/XylR	243	0.5954856148865565	0.0713569368429946
TetR	243	0.0296376834487432	0.0951575677306867
AraC/XylS	244	0.24675	0.1134512399373313
Fur	244	0.3408413063443276	0.082520064763494
GntR	244	0.0	0.1054055564584869
IclR	244	0.0	0.0957135367923283
LysR	244	0.0580577323114059	0.0971328911347054
MarR	244	0.0	0.0902410799958919
NtrC/XylR	244	0.4667030290986397	0.0981712633719605
TetR	244	0.0368869780439944	0.0938773021581175
AraC/XylS	245	0.0425288753799392	0.119035479275544
Fur	245	0.2776245949144149	0.0557459478960856
GntR	245	0.0519256505576208	0.1392640685315692
IclR	245	0.0	0.1040980696490655
LacI/GalR	245	0.0630778443113772	0.2185335147634413
LysR	245	0.0273396278697057	0.0952336555832292
MarR	245	0.0	0.1523708168616772
NtrC/XylR	245	0.4796165868434408	0.1507503194944364
TetR	245	0.0198041787253701	0.0945484874736754
AraC/XylS	246	0.0303191489361702	0.0818076415950317
Fur	246	0.4020258827375763	0.1256348819684498
GntR	246	0.0	0.172518532399058
IclR	246	0.2402482269503546	0.0888209695806321
LacI/GalR	246	0.560295876817793	0.1077775297413058
LysR	246	0.1868981194914051	0.0927993659621791
MarR	246	0.0	0.1035942487164405
NtrC/XylR	246	0.6937979324378314	0.0932423393762115
TetR	246	0.0162037358071927	0.0967905100055326
AraC/XylS	247	0.4155	0.0854894542879795
Fur	247	0.3076420999135374	0.0800945353017021
GntR	247	0.0247603748326639	0.092836922846074
LacI/GalR	247	0.1656519174041298	0.1230689498698311
LysR	247	0.1609379787618281	0.0942506681478568
MarR	247	0.0	0.1284272551366943
NtrC/XylR	247	0.545255118243764	0.0600284673332947
TetR	247	0.0135398905163261	0.0929846206986218
AraC/XylS	248	0.8340000000000001	0.1393955131290978
Fur	248	0.2303087742672249	0.0583045778697952
GntR	248	0.0	0.0916894665599992
LacI/GalR	248	0.0	0.0945962583398989
LysR	248	0.0796189186328789	0.097749481656091
MarR	248	0.3085700757575757	0.0782688407121437
NtrC/XylR	248	0.4519651021257305	0.0925642100329502
TetR	248	0.0145572954633861	0.1033312288130331
AraC/XylS	249	0.278	0.0805137483185236
Fur	249	0.1504112176692821	0.0668866038570661
GntR	249	0.0	0.1054036948449747
LacI/GalR	249	0.2193971867007672	0.2073481326557428
LysR	249	0.0946900048422768	0.1204382404859339
MarR	249	0.0	0.0901197833582328
NtrC/XylR	249	0.6541757420214208	0.0986308988212855
TetR	249	0.0405789095892097	0.0946075774077324
Fur	250	0.2715095420350266	0.2599867724867725
GntR	250	0.1430973451327433	0.0944152027277873
IclR	250	0.0	0.1234335193112044
LacI/GalR	250	0.0	0.0948583972762065
LysR	250	0.1876897562017388	0.1122240861543249
MarR	250	0.0	0.0913816074196489
NtrC/XylR	250	0.2608404550184053	0.074798199223678
TetR	250	0.0177377618920929	0.0985389198764557
AraC/XylS	251	0.909	0.0831539564983228
Fur	251	0.1645259232028283	0.1071927477581793
GntR	251	0.0	0.1149534712853605
IclR	251	0.0	0.048231321111726
LysR	251	0.2146362955447089	0.0812147962994309
MarR	251	0.0	0.0772004556737706
NtrC/XylR	251	0.6055739863281253	0.1173187683466154
TetR	251	0.01357711488541	0.0859460297590227
AraC/XylS	252	0.4195472481827622	0.0674849991673915
Fur	252	0.1321597384748486	0.1158963451437235
GntR	252	0.0	0.1007575751741114
LacI/GalR	252	0.0	0.0654635329832185
LysR	252	0.1080745341614906	0.097718986689381
MarR	252	0.0735959595959596	0.0954573743494349
NtrC/XylR	252	0.6413046888482379	0.0940036045547355
TetR	252	0.0218515324451339	0.0811697169149643
AraC/XylS	253	0.24675	0.0940531250748477
Fur	253	0.0	0.1417872981108275
GntR	253	0.0	0.0724793562034742
IclR	253	0.0	0.0836618022965026
LacI/GalR	253	0.0	0.0891298112161557
LysR	253	0.074461215932914	0.0854974072455444
MarR	253	0.0	0.0802561420007481
NtrC/XylR	253	0.4184867166798776	0.1278970947890548
TetR	253	0.0185038052039908	0.0936053510720058
AraC/XylS	254	0.0	0.1032753787481869
Fur	254	0.1952834008097166	0.0731942830058536
GntR	254	0.0	0.1022573376579293
IclR	254	0.0	0.0603045991937897
LysR	254	0.1996668821557549	0.0905976589364714
MarR	254	0.0	0.1052529698555543
NtrC/XylR	254	0.2889642952822399	0.1259590316653448
TetR	254	0.0361998790627573	0.0965343482861913
AraC/XylS	255	0.121601246105919	0.1411973084903256
Fur	255	0.9257866666666666	0.1227729250302036
GntR	255	0.0	0.1161194668823056
IclR	255	0.2231942446043165	0.1466469160257078
LacI/GalR	255	0.1577725947521866	0.0900237735061997
LysR	255	0.1848209095038389	0.1185452373951533
MarR	255	0.0	0.1031451473942308
NtrC/XylR	255	0.5580057059813045	0.0845415195466704
TetR	255	0.0220044849042411	0.0753964981632865
AraC/XylS	256	0.0425288753799392	0.1077617361592473
Fur	256	0.5266785459143354	0.087131532040304
GntR	256	0.0371405622489959	0.0627678846325398
IclR	256	0.0	0.0587378512734605
LysR	256	0.0717280943369401	0.1040047003175266
MarR	256	0.0	0.1149493332501
NtrC/XylR	256	0.7440076079750727	0.0837921992367628
TetR	256	0.013538359825116	0.0931253391316126
AraC/XylS	257	0.0337142857142857	0.0916241838709972
Fur	257	0.1339916876487129	0.0898055194855165
GntR	257	0.1365953307392996	0.0995187696531053
IclR	257	0.0	0.0495811624029203
LacI/GalR	257	0.1894399288286743	0.0964297575462509
LysR	257	0.0841397747002684	0.1779500516387774
MarR	257	0.0	0.1328109784142939
NtrC/XylR	257	0.512737717673118	0.0826557917756807
TetR	257	0.0090507587423457	0.0936652243904385
AraC/XylS	258	0.2074100034614053	0.090354958386669
Fur	258	0.3809257906182043	0.100618084522963
GntR	258	0.0	0.0867834395623638
IclR	258	0.0836615058423126	0.0737429721123648
LacI/GalR	258	0.0	0.0674216457161293
LysR	258	0.0239275668950363	0.1533738411787866
NtrC/XylR	258	0.584074672468752	0.1387150103895809
TetR	258	0.0118838504280046	0.0952462749311042
AraC/XylS	259	0.2543411214953271	0.0738126842835494
Fur	259	0.3921652884227511	0.0950282350836538
GntR	259	0.0	0.1194011007978215
IclR	259	0.0	0.148103037856205
LacI/GalR	259	0.0	0.1065442013931195
LysR	259	0.1213932232653196	0.1366485930984845
MarR	259	0.0	0.075063175045286
NtrC/XylR	259	0.330856890459364	0.1132095661475265
TetR	259	0.0087458344150737	0.0857891026016676
AraC/XylS	260	0.0	0.1055320700181237
Fur	260	0.3867772290031968	0.0683245227915727
GntR	260	0.0317994100294985	0.0801632599625673
LacI/GalR	260	0.0	0.1350490883804449
LysR	260	0.1391824957351703	0.1119920712371823
MarR	260	0.0	0.0954830973521602
NtrC/XylR	260	0.3115444760116508	0.1123253994272838
TetR	260	0.0220038965303341	0.0923002868972897
AraC/XylS	261	0.4935	0.0728959210653622
Fur	261	0.2496509009009009	0.1667548687207131
GntR	261	0.0	0.1251876205834405
IclR	261	0.0	0.1050343797896088
LacI/GalR	261	0.3004508112815278	0.0596205714622844
LysR	261	0.1992559241916092	0.0868288758851657
MarR	261	0.0	0.096550794106621
NtrC/XylR	261	0.661713780918728	0.0882779544051182
TetR	261	0.013025464968411	0.0982900059214954
AraC/XylS	262	0.0	0.0741624750906937
Fur	262	0.4243436013308976	0.1153380135795188
GntR	262	0.0	0.0832389110753837
IclR	262	0.0	0.0568311093179318
LacI/GalR	262	0.2932827988338192	0.1130353126431975
LysR	262	0.1967899057669156	0.0883066688667118
MarR	262	0.0	0.1393320665704638
NtrC/XylR	262	0.5115136387097389	0.0776925818217221
TetR	262	0.005802022667383	0.0958951374178057
AraC/XylS	263	0.4248141225337487	0.113253083740233
Fur	263	0.306701527614571	0.0731281657537005
GntR	263	0.0742811244979919	0.1073995735259725
IclR	263	0.2564545454545454	0.1044856518335185
LacI/GalR	263	0.0	0.1242401487316649
LysR	263	0.1156790680562622	0.0962762584090369
MarR	263	0.0	0.0734162084343247
NtrC/XylR	263	0.5385190301062528	0.0976902797431638
TetR	263	0.0128173275642719	0.1016060404514181
AraC/XylS	264	0.4686081504702195	0.1201251071330421
Fur	264	0.3006197435897436	0.1443025486820636
GntR	264	0.0	0.1184310551324755
IclR	264	0.0	0.0818410033969008
LacI/GalR	264	0.1021196730527346	0.1189846491540124
LysR	264	0.1147897305744232	0.1037260116778213
MarR	264	0.0	0.1401494059772841
NtrC/XylR	264	0.4807544218272842	0.0804235496074626
TetR	264	0.0168576997604098	0.1033762991885676
AraC/XylS	265	0.278	0.1201599820778935
Fur	265	0.6049266666666666	0.0778411231330738
GntR	265	0.0	0.1341843854948388
IclR	265	0.0	0.0705911826542239
LacI/GalR	265	0.0	0.0821237699110165
LysR	265	0.0774251782542972	0.1299939654825399
MarR	265	0.24675	0.1070711445428166
NtrC/XylR	265	0.4862317366199191	0.0905641872339769
TetR	265	0.0312484158773348	0.0890019238493688
AraC/XylS	266	0.1187164429530201	0.0937849281524263
Fur	266	0.1577999462365591	0.0900549716508878
GntR	266	0.1485622489959839	0.123994902291175
LacI/GalR	266	0.14715	0.1675464779631846
LysR	266	0.0295215190701434	0.0948248193275797
MarR	266	0.0	0.1389724983700729
NtrC/XylR	266	0.5077853409443419	0.1080491797903978
TetR	266	0.0182948885590191	0.0960283791395737
AraC/XylS	267	0.8340000000000001	0.0840912185602923
Fur	267	0.3731570144305379	0.0944800988279249
GntR	267	0.1038513011152416	0.1375134081528072
LacI/GalR	267	0.2702047239769294	0.0984848295251255
LysR	267	0.1082190622485553	0.1484248403028347
MarR	267	0.0	0.0840109905526282
NtrC/XylR	267	0.0348432835820895	0.0789372122227685
TetR	267	0.0306028146652562	0.1055109103321451
AraC/XylS	268	0.329	0.1230329793948495
Fur	268	0.1351451612903225	0.112673075203973
LacI/GalR	268	0.0	0.0922401949990033
LysR	268	0.1723586232460927	0.0951279395503594
MarR	268	0.0	0.0859693753814058
NtrC/XylR	268	0.7851545215032449	0.102889162535322
TetR	268	0.0235481357585665	0.0858697565319984
AraC/XylS	269	0.0	0.1000071232987053
Fur	269	0.1808305247953779	0.0705819709912174
GntR	269	0.1389803149606299	0.0963288964674237
LysR	269	0.0	0.1058862106151654
MarR	269	0.0	0.0934386550900933
NtrC/XylR	269	0.5324129662522203	0.0665047441693721
TetR	269	0.0160870466677084	0.0830124425125163
AraC/XylS	270	0.0	0.0983643800456954
Fur	270	0.2563513513513513	0.0684776746905962
GntR	270	0.0	0.1542397792357487
LysR	270	0.1044998294335011	0.1144334369826928
MarR	270	0.053850505050505	0.0854169879768821
NtrC/XylR	270	0.7013646816796085	0.0842006418102074
TetR	270	0.0109007907157875	0.0910376539283489
AraC/XylS	271	0.987	0.1174723005591305
Fur	271	0.2053253536473389	0.1975629146101837
GntR	271	0.0	0.2361765893673434
LacI/GalR	271	0.1437096774193548	0.0723560757541806
LysR	271	0.065134193548387	0.0833679414673401
MarR	271	0.0	0.0979279041258072
NtrC/XylR	271	0.3618188133129058	0.1448013336588491
TetR	271	0.0108727210313929	0.0860454108976399
AraC/XylS	272	0.0	0.1467769643753871
Fur	272	0.3213275248933143	0.0419584587294224
GntR	272	0.0	0.0776888560302845
IclR	272	0.0	0.1588453435516382
LacI/GalR	272	0.0	0.0959079760241998
LysR	272	0.137364167203466	0.1401641198651705
MarR	272	0.0	0.0874799974985173
NtrC/XylR	272	0.467312948961977	0.1101347493070135
TetR	272	0.0198313052960533	0.0835107598048072
AraC/XylS	273	0.0562188449848024	0.0928670306285515
Fur	273	0.3738334834834835	0.0869067179974226
GntR	273	0.0	0.1163311500880536
IclR	273	0.0	0.11100263341345
LacI/GalR	273	0.494	0.1260294730940717
LysR	273	0.1098604681604242	0.1177577274557191
MarR	273	0.0	0.0962286789920749
NtrC/XylR	273	0.5610917453436868	0.1037616678046352
TetR	273	0.0228565555183546	0.1098141614394866
AraC/XylS	274	0.0	0.074977050147178
Fur	274	0.3680473583600578	0.2647794737532246
GntR	274	0.0	0.0799316388951284
IclR	274	0.0	0.1261580105618526
LacI/GalR	274	0.2328117647058823	0.1184366794285068
LysR	274	0.1597926598721011	0.1621205940535295
NtrC/XylR	274	0.3637425775965765	0.0828090401320698
TetR	274	0.0325231958777438	0.0973106647585625
AraC/XylS	275	0.0	0.0935813002166626
Fur	275	0.4525096774193549	0.1033383520836036
GntR	275	0.0	0.1066327916647974
LysR	275	0.093276786488313	0.1082934322455345
MarR	275	0.0	0.0849296889648542
NtrC/XylR	275	0.7400145550502009	0.1129907493373485
TetR	275	0.0514003468184348	0.0865740520611553
AraC/XylS	276	0.0305607476635514	0.1124029400537784
Fur	276	0.393893156100056	0.0445983751817301
GntR	276	0.0	0.0862945894728896
IclR	276	0.0	0.1032303289658172
LacI/GalR	276	0.0649618768328445	0.071380164907689
LysR	276	0.1138912031492009	0.0719395584514193
MarR	276	0.0343	0.092803392590462
NtrC/XylR	276	0.4980902129004408	0.1068527151666263
TetR	276	0.0078411563307493	0.1030814716672405
AraC/XylS	277	0.0303191489361702	0.1017334774711419
Fur	277	0.0	0.1194679280628113
GntR	277	0.0326989935048837	0.0658514195507232
LacI/GalR	277	0.0	0.0694097426884181
LysR	277	0.0514338278457061	0.0865145071074762
MarR	277	0.0	0.0755084122535326
NtrC/XylR	277	0.6173081751893055	0.1159762992227891
TetR	277	0.012022442567921	0.0827502392549275
AraC/XylS	278	0.0	0.1199881396894008
Fur	278	0.2829415142074178	0.129531857031857
IclR	278	0.0	0.0864528100100697
LysR	278	0.1141946974170429	0.1287026698428205
MarR	278	0.0	0.0884427624529101
NtrC/XylR	278	0.5284617228359371	0.0855085799834758
TetR	278	0.0181829266193174	0.1126015948533402
AraC/XylS	279	0.417	0.1164864345059919
Fur	279	0.3033243243243243	0.1029621901086909
GntR	279	0.0	0.1160651590095617
LysR	279	0.0336289136294386	0.0989646204589437
NtrC/XylR	279	0.2867209599677678	0.0757476291761982
TetR	279	0.0142494229952961	0.0824679913845558
AraC/XylS	280	0.4100588438906196	0.1048310274963196
Fur	280	0.3264562076351478	0.0539950621010867
LacI/GalR	280	0.0	0.1115048234371117
LysR	280	0.1602643931413022	0.0935531594181059
MarR	280	0.0	0.0818127355595167
NtrC/XylR	280	0.2033877874398741	0.1245742610335301
TetR	280	0.0145809096877295	0.0989396980335811
AraC/XylS	281	0.151076656949905	0.0851394596023824
Fur	281	0.155334936163157	0.1438319363851279
GntR	281	0.0	0.0795072533339803
IclR	281	0.0	0.0483993067181807
LacI/GalR	281	0.0543317230273752	0.0811152573599269
LysR	281	0.1455714731552513	0.0878828953793457
MarR	281	0.0483233333333333	0.065784700391055
NtrC/XylR	281	0.387062583761344	0.106183591310931
TetR	281	0.0150617724867724	0.0988469083170438
AraC/XylS	282	0.1706040885201432	0.0885410286132606
Fur	282	0.13289	0.1022075456306573
IclR	282	0.0	0.0963623964565849
LacI/GalR	282	0.0	0.0784937424028839
LysR	282	0.1508965467084844	0.0823198891631289
MarR	282	0.0	0.0757335880692404
NtrC/XylR	282	0.5296248643994533	0.1066123424858722
TetR	282	0.0214752561744977	0.0854401756869962
AraC/XylS	283	0.417	0.1133188676204908
Fur	283	0.0810495495495495	0.1212072303438177
GntR	283	0.0	0.1288255648089799
IclR	283	0.0	0.0707475331345071
LacI/GalR	283	0.0	0.0808510504235701
LysR	283	0.0710145814520008	0.0992463206603562
NtrC/XylR	283	0.4977947608180538	0.1049529938597372
TetR	283	0.0182207493316685	0.0810560930040638
AraC/XylS	284	0.0	0.0932902978884903
Fur	284	0.0885933333333333	0.0989486063868959
GntR	284	0.0690967741935484	0.0818326932798033
IclR	284	0.0596005089058524	0.1215913930251446
LysR	284	0.2976115324610197	0.1068473590844634
MarR	284	0.1131244019138756	0.0785733079373659
NtrC/XylR	284	0.5210203655719929	0.1525362030248883
TetR	284	0.0149309298539531	0.0841584648970782
AraC/XylS	285	0.0916822429906542	0.0914788975110879
Fur	285	0.4132479033102172	0.1036003976480166
GntR	285	0.0458830897703549	0.1054680364279919
LysR	285	0.0926547912826393	0.100271653998939
MarR	285	0.0	0.0798534173246887
NtrC/XylR	285	0.3659247116290997	0.0649005426257982
TetR	285	0.0114526016498397	0.1082157829258757
AraC/XylS	286	0.3696728971962617	0.0904033209542832
Fur	286	0.4832999099099099	0.0737384170691751
GntR	286	0.0172369477911646	0.0959992734252044
LacI/GalR	286	0.1857698170731707	0.0822323837756965
LysR	286	0.0715404208291405	0.1109771443137465
MarR	286	0.0	0.0824460645417371
NtrC/XylR	286	0.5220911295818478	0.1348711790226656
TetR	286	0.014321360161318	0.0829009956534746
AraC/XylS	287	0.24675	0.1189531772400682
Fur	287	0.3927596917970602	0.1104481001553766
GntR	287	0.1274619728676962	0.0888969882184995
IclR	287	0.0	0.1028063063018457
LacI/GalR	287	0.1755764705882352	0.1135312698403399
LysR	287	0.0529223602484472	0.0974445242625547
MarR	287	0.0343333333333333	0.0975893035226625
NtrC/XylR	287	0.2650885823446789	0.1437758031317262
TetR	287	0.0140568193260901	0.0994007461039434
AraC/XylS	288	0.4935	0.1041175917682065
Fur	288	0.1450743567251462	0.0707063016296135
GntR	288	0.0495207496653279	0.2187087825005158
LacI/GalR	288	0.1269529411764706	0.1650469857662831
LysR	288	0.2890186733770793	0.1279462204606001
MarR	288	0.0	0.07053709446496
NtrC/XylR	288	0.4590761168759673	0.0753478568570184
TetR	288	0.0135375484496124	0.1027508075103282
AraC/XylS	289	0.0	0.0732038891653136
Fur	289	0.2286834897474161	0.0377088736135479
GntR	289	0.0	0.1818719940085778
LacI/GalR	289	0.0	0.211196586836246
LysR	289	0.1026426782075558	0.1158560495649924
MarR	289	0.0399923809523809	0.0893338362394955
NtrC/XylR	289	0.3881029146500716	0.0630754074469227
TetR	289	0.0411611426496038	0.0902912443369407
AraC/XylS	290	0.329	0.0924332042310158
Fur	290	0.5309515765765765	0.1271132635271943
GntR	290	0.0	0.0624984081095343
IclR	290	0.0	0.0520959585439614
LacI/GalR	290	0.0	0.070720416779835
