split	fold	model	query_id	n_candidates	n_positives	best_positive_rank	H1	H10	H50	MRR	Recall_at_1pct
Random-edge	3	F	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N	6457	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	C1C(O1)CBr	6457	1	4072	0.0	0.0	0.0	0.0002455795677799	0.0
Random-edge	3	T_L	C1C(O1)CBr	6457	1	4219	0.0	0.0	0.0	0.0002370229912301	0.0
Random-edge	3	Dstar	C1C(O1)CBr	6457	1	6289	0.0	0.0	0.0	0.0001590077913817	0.0
Random-edge	3	B	C1C(O1)CBr	6457	1	6294	0.0	0.0	0.0	0.00015888147442	0.0
Random-edge	3	F	C1C(O1)CBr	6457	1	6294	0.0	0.0	0.0	0.00015888147442	0.0
Random-edge	3	T_P	C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_L	C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O	6456	1	8	0.0	1.0	1.0	0.125	1.0
Random-edge	3	Dstar	C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	B	C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O	6456	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	F	C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O	6456	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	T_P	C1CC(=O)N(C1C(=O)O)CC(C(C(C(CO)O)O)O)O	6457	1	2064	0.0	0.0	0.0	0.000484496124031	0.0
Random-edge	3	T_L	C1CC(=O)N(C1C(=O)O)CC(C(C(C(CO)O)O)O)O	6457	1	11	0.0	0.0	1.0	0.0909090909090909	1.0
Random-edge	3	Dstar	C1CC(=O)N(C1C(=O)O)CC(C(C(C(CO)O)O)O)O	6457	1	80	0.0	0.0	0.0	0.0125	0.0
Random-edge	3	B	C1CC(=O)N(C1C(=O)O)CC(C(C(C(CO)O)O)O)O	6457	1	11	0.0	0.0	1.0	0.0909090909090909	1.0
Random-edge	3	F	C1CC(=O)N(C1C(=O)O)CC(C(C(C(CO)O)O)O)O	6457	1	8	0.0	1.0	1.0	0.125	1.0
Random-edge	3	T_P	C1C[C@H](NC1)C(=O)O	6454	2	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_L	C1C[C@H](NC1)C(=O)O	6454	2	34	0.0	0.0	1.0	0.0294117647058823	0.5
Random-edge	3	Dstar	C1C[C@H](NC1)C(=O)O	6454	2	45	0.0	0.0	1.0	0.0222222222222222	0.5
Random-edge	3	B	C1C[C@H](NC1)C(=O)O	6454	2	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	F	C1C[C@H](NC1)C(=O)O	6454	2	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O	6454	1	3728	0.0	0.0	0.0	0.0002682403433476	0.0
Random-edge	3	T_L	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O	6454	1	20	0.0	0.0	1.0	0.05	1.0
Random-edge	3	Dstar	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O	6454	1	4745	0.0	0.0	0.0	0.0002107481559536	0.0
Random-edge	3	B	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O	6454	1	59	0.0	0.0	0.0	0.0169491525423728	1.0
Random-edge	3	F	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O	6454	1	60	0.0	0.0	0.0	0.0166666666666666	1.0
Random-edge	3	T_P	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	6452	2	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	T_L	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	6452	2	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	Dstar	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	6452	2	4	0.0	1.0	1.0	0.25	1.0
Random-edge	3	B	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	6452	2	4	0.0	1.0	1.0	0.25	1.0
Random-edge	3	F	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	6452	2	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	T_P	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	6456	2	3	0.0	1.0	1.0	0.3333333333333333	0.5
Random-edge	3	T_L	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	6456	2	12	0.0	0.0	1.0	0.0833333333333333	0.5
Random-edge	3	Dstar	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	6456	2	9	0.0	1.0	1.0	0.1111111111111111	1.0
Random-edge	3	B	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	6456	2	4	0.0	1.0	1.0	0.25	0.5
Random-edge	3	F	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	6456	2	1	1.0	1.0	1.0	1.0	0.5
Random-edge	3	T_P	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	6450	1	4410	0.0	0.0	0.0	0.0002267573696145	0.0
Random-edge	3	T_L	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	6450	1	5	0.0	1.0	1.0	0.2	1.0
Random-edge	3	Dstar	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	6450	1	55	0.0	0.0	0.0	0.0181818181818181	1.0
Random-edge	3	B	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	6450	1	61	0.0	0.0	0.0	0.0163934426229508	1.0
Random-edge	3	F	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	6450	1	56	0.0	0.0	0.0	0.0178571428571428	1.0
Random-edge	3	T_P	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O	6457	1	1749	0.0	0.0	0.0	0.0005717552887364	0.0
Random-edge	3	T_L	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O	6457	1	2044	0.0	0.0	0.0	0.0004892367906066	0.0
Random-edge	3	Dstar	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O	6457	1	993	0.0	0.0	0.0	0.0010070493454179	0.0
Random-edge	3	B	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O	6457	1	932	0.0	0.0	0.0	0.0010729613733905	0.0
Random-edge	3	F	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O	6457	1	932	0.0	0.0	0.0	0.0010729613733905	0.0
Random-edge	3	T_P	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	6457	1	2544	0.0	0.0	0.0	0.0003930817610062	0.0
Random-edge	3	T_L	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	6457	1	2784	0.0	0.0	0.0	0.0003591954022988	0.0
Random-edge	3	Dstar	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	6457	1	4123	0.0	0.0	0.0	0.0002425418384671	0.0
Random-edge	3	B	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	6457	1	4027	0.0	0.0	0.0	0.0002483238142537	0.0
Random-edge	3	F	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	6457	1	4027	0.0	0.0	0.0	0.0002483238142537	0.0
Random-edge	3	T_P	C=O	6456	1	6112	0.0	0.0	0.0	0.000163612565445	0.0
Random-edge	3	T_L	C=O	6456	1	6129	0.0	0.0	0.0	0.0001631587534671	0.0
Random-edge	3	Dstar	C=O	6456	1	1590	0.0	0.0	0.0	0.00062893081761	0.0
Random-edge	3	B	C=O	6456	1	5928	0.0	0.0	0.0	0.0001686909581646	0.0
Random-edge	3	F	C=O	6456	1	5929	0.0	0.0	0.0	0.0001686625063248	0.0
Random-edge	3	T_P	CC(=C)CCOP(=O)(O)OP(=O)(O)O	6457	1	1669	0.0	0.0	0.0	0.0005991611743559	0.0
Random-edge	3	T_L	CC(=C)CCOP(=O)(O)OP(=O)(O)O	6457	1	1969	0.0	0.0	0.0	0.0005078720162519	0.0
Random-edge	3	Dstar	CC(=C)CCOP(=O)(O)OP(=O)(O)O	6457	1	600	0.0	0.0	0.0	0.0016666666666666	0.0
Random-edge	3	B	CC(=C)CCOP(=O)(O)OP(=O)(O)O	6457	1	432	0.0	0.0	0.0	0.0023148148148148	0.0
Random-edge	3	F	CC(=C)CCOP(=O)(O)OP(=O)(O)O	6457	1	432	0.0	0.0	0.0	0.0023148148148148	0.0
Random-edge	3	T_P	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C	6457	1	1669	0.0	0.0	0.0	0.0005991611743559	0.0
Random-edge	3	T_L	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C	6457	1	1969	0.0	0.0	0.0	0.0005078720162519	0.0
Random-edge	3	Dstar	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C	6457	1	80	0.0	0.0	0.0	0.0125	0.0
Random-edge	3	B	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C	6457	1	65	0.0	0.0	0.0	0.0153846153846153	1.0
Random-edge	3	F	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C	6457	1	65	0.0	0.0	0.0	0.0153846153846153	1.0
Random-edge	3	T_P	CC(=O)C1=C(C=C(C=C1O)O)O	6457	1	4165	0.0	0.0	0.0	0.0002400960384153	0.0
Random-edge	3	T_L	CC(=O)C1=C(C=C(C=C1O)O)O	6457	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	Dstar	CC(=O)C1=C(C=C(C=C1O)O)O	6457	1	911	0.0	0.0	0.0	0.0010976948408342	0.0
Random-edge	3	B	CC(=O)C1=C(C=C(C=C1O)O)O	6457	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	F	CC(=O)C1=C(C=C(C=C1O)O)O	6457	1	8	0.0	1.0	1.0	0.125	1.0
Random-edge	3	T_P	CC(=O)NC(CO)C(=O)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_L	CC(=O)NC(CO)C(=O)O	6456	1	2438	0.0	0.0	0.0	0.0004101722723543	0.0
Random-edge	3	Dstar	CC(=O)NC(CO)C(=O)O	6456	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	B	CC(=O)NC(CO)C(=O)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	F	CC(=O)NC(CO)C(=O)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	CC(=O)OC[C@@H](C(=O)O)N	6456	1	656	0.0	0.0	0.0	0.0015243902439024	0.0
Random-edge	3	T_L	CC(=O)OC[C@@H](C(=O)O)N	6456	1	22	0.0	0.0	1.0	0.0454545454545454	1.0
Random-edge	3	Dstar	CC(=O)OC[C@@H](C(=O)O)N	6456	1	158	0.0	0.0	0.0	0.0063291139240506	0.0
Random-edge	3	B	CC(=O)OC[C@@H](C(=O)O)N	6456	1	188	0.0	0.0	0.0	0.0053191489361702	0.0
Random-edge	3	F	CC(=O)OC[C@@H](C(=O)O)N	6456	1	188	0.0	0.0	0.0	0.0053191489361702	0.0
Random-edge	3	T_P	CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	6457	2	1457	0.0	0.0	0.0	0.0006863417982155	0.0
Random-edge	3	T_L	CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	6457	2	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	Dstar	CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	6457	2	13	0.0	0.0	1.0	0.0769230769230769	1.0
Random-edge	3	B	CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	6457	2	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	F	CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	6457	2	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	CC(C(=O)C)O	6456	1	3607	0.0	0.0	0.0	0.0002772387025228	0.0
Random-edge	3	T_L	CC(C(=O)C)O	6456	1	3701	0.0	0.0	0.0	0.0002701972439881	0.0
Random-edge	3	Dstar	CC(C(=O)C)O	6456	1	919	0.0	0.0	0.0	0.001088139281828	0.0
Random-edge	3	B	CC(C(=O)C)O	6456	1	3571	0.0	0.0	0.0	0.0002800336040324	0.0
Random-edge	3	F	CC(C(=O)C)O	6456	1	3571	0.0	0.0	0.0	0.0002800336040324	0.0
Random-edge	3	T_P	CC(C(=O)[O-])OC1C(C(OC(C1O)COP(=O)([O-])[O-])O)NC(=O)C	6457	1	4598	0.0	0.0	0.0	0.0002174858634188	0.0
Random-edge	3	T_L	CC(C(=O)[O-])OC1C(C(OC(C1O)COP(=O)([O-])[O-])O)NC(=O)C	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	Dstar	CC(C(=O)[O-])OC1C(C(OC(C1O)COP(=O)([O-])[O-])O)NC(=O)C	6457	1	912	0.0	0.0	0.0	0.0010964912280701	0.0
Random-edge	3	B	CC(C(=O)[O-])OC1C(C(OC(C1O)COP(=O)([O-])[O-])O)NC(=O)C	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	F	CC(C(=O)[O-])OC1C(C(OC(C1O)COP(=O)([O-])[O-])O)NC(=O)C	6457	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	T_P	CC(C(C(C(=O)COP(=O)(O)O)O)O)O	6457	1	718	0.0	0.0	0.0	0.0013927576601671	0.0
Random-edge	3	T_L	CC(C(C(C(=O)COP(=O)(O)O)O)O)O	6457	1	1087	0.0	0.0	0.0	0.0009199632014719	0.0
Random-edge	3	Dstar	CC(C(C(C(=O)COP(=O)(O)O)O)O)O	6457	1	55	0.0	0.0	0.0	0.0181818181818181	1.0
Random-edge	3	B	CC(C(C(C(=O)COP(=O)(O)O)O)O)O	6457	1	46	0.0	0.0	1.0	0.0217391304347826	1.0
Random-edge	3	F	CC(C(C(C(=O)COP(=O)(O)O)O)O)O	6457	1	46	0.0	0.0	1.0	0.0217391304347826	1.0
Random-edge	3	T_P	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O	6457	1	317	0.0	0.0	0.0	0.0031545741324921	0.0
Random-edge	3	T_L	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	Dstar	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O	6457	1	9	0.0	1.0	1.0	0.1111111111111111	1.0
Random-edge	3	B	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	F	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	T_P	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O	6457	1	317	0.0	0.0	0.0	0.0031545741324921	0.0
Random-edge	3	T_L	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	Dstar	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O	6457	1	10	0.0	1.0	1.0	0.1	1.0
Random-edge	3	B	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	F	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	T_P	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O	6456	1	327	0.0	0.0	0.0	0.0030581039755351	0.0
Random-edge	3	T_L	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	Dstar	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O	6456	1	10	0.0	1.0	1.0	0.1	1.0
Random-edge	3	B	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O	6456	1	9	0.0	1.0	1.0	0.1111111111111111	1.0
Random-edge	3	F	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O	6456	1	4	0.0	1.0	1.0	0.25	1.0
Random-edge	3	T_P	CC(CCC=C(C)C)CC(=O)O	6457	1	362	0.0	0.0	0.0	0.0027624309392265	0.0
Random-edge	3	T_L	CC(CCC=C(C)C)CC(=O)O	6457	1	749	0.0	0.0	0.0	0.0013351134846461	0.0
Random-edge	3	Dstar	CC(CCC=C(C)C)CC(=O)O	6457	1	383	0.0	0.0	0.0	0.0026109660574412	0.0
Random-edge	3	B	CC(CCC=C(C)C)CC(=O)O	6457	1	223	0.0	0.0	0.0	0.0044843049327354	0.0
Random-edge	3	F	CC(CCC=C(C)C)CC(=O)O	6457	1	223	0.0	0.0	0.0	0.0044843049327354	0.0
Random-edge	3	T_P	CC1=C(C(=CC=C1)O)C	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_L	CC1=C(C(=CC=C1)O)C	6456	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	Dstar	CC1=C(C(=CC=C1)O)C	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	B	CC1=C(C(=CC=C1)O)C	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	F	CC1=C(C(=CC=C1)O)C	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	CC1=C(C(=CC=C1)O)O	6456	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	T_L	CC1=C(C(=CC=C1)O)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	Dstar	CC1=C(C(=CC=C1)O)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	B	CC1=C(C(=CC=C1)O)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	F	CC1=C(C(=CC=C1)O)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	CC1=C(C=C(C=C1)O)C	6455	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_L	CC1=C(C=C(C=C1)O)C	6455	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	Dstar	CC1=C(C=C(C=C1)O)C	6455	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	B	CC1=C(C=C(C=C1)O)C	6455	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	F	CC1=C(C=C(C=C1)O)C	6455	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	CC1=C2C(=CC3=C(C2=O)C(=CC=C3)O)C[C@H](O1)CC(=O)O	6457	1	4624	0.0	0.0	0.0	0.0002162629757785	0.0
Random-edge	3	T_L	CC1=C2C(=CC3=C(C2=O)C(=CC=C3)O)C[C@H](O1)CC(=O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	Dstar	CC1=C2C(=CC3=C(C2=O)C(=CC=C3)O)C[C@H](O1)CC(=O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	B	CC1=C2C(=CC3=C(C2=O)C(=CC=C3)O)C[C@H](O1)CC(=O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	F	CC1=C2C(=CC3=C(C2=O)C(=CC=C3)O)C[C@H](O1)CC(=O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	T_P	CC1=CC(=CC=C1)C(=O)O	6457	1	5369	0.0	0.0	0.0	0.0001862544235425	0.0
Random-edge	3	T_L	CC1=CC(=CC=C1)C(=O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	Dstar	CC1=CC(=CC=C1)C(=O)O	6457	1	4	0.0	1.0	1.0	0.25	1.0
Random-edge	3	B	CC1=CC(=CC=C1)C(=O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	F	CC1=CC(=CC=C1)C(=O)O	6457	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	T_P	CC1=CC(=CC=C1)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)([O-])[O-])O	6457	1	5706	0.0	0.0	0.0	0.0001752541184717	0.0
Random-edge	3	T_L	CC1=CC(=CC=C1)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)([O-])[O-])O	6457	1	5750	0.0	0.0	0.0	0.0001739130434782	0.0
Random-edge	3	Dstar	CC1=CC(=CC=C1)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)([O-])[O-])O	6457	1	63	0.0	0.0	0.0	0.0158730158730158	1.0
Random-edge	3	B	CC1=CC(=CC=C1)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)([O-])[O-])O	6457	1	55	0.0	0.0	0.0	0.0181818181818181	1.0
Random-edge	3	F	CC1=CC(=CC=C1)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)([O-])[O-])O	6457	1	55	0.0	0.0	0.0	0.0181818181818181	1.0
Random-edge	3	T_P	CC1=CC=C(C=C1)O	6456	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	T_L	CC1=CC=C(C=C1)O	6456	1	1	1.0	1.0	1.0	1.0	1.0
Random-edge	3	Dstar	CC1=CC=C(C=C1)O	6456	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
Random-edge	3	B	CC1=CC=C(C=C1)O	6456	1	2	0.0	1.0	1.0	0.5	1.0
Random-edge	3	F	CC1=CC=C(C=C1)O	6456	1	2	0.0	1.0	1.0	0.5	1.0
