split	fold	query_id	candidate_hash	TP_rank	TL_rank	Dstar_rank	B_rank	F_rank	outer_fold	query_ligand_id	held_out_protein_id	availability_stratum
Random-edge	2	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O	70054024c316ccad1f86710ab6516372	2.0	3100.0	350.0	2.0	9.0	2	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O	70054024c316ccad1f86710ab6516372	protein_only
Random-edge	2	CC(C)C[C@@H](C(=O)O)N	60feb0dfbdfa96c198c39b45781a4348	5.0	2.0	1.0	4.0	4.0	2	CC(C)C[C@@H](C(=O)O)N	60feb0dfbdfa96c198c39b45781a4348	both
Random-edge	2	CC(C)[C@@H](C(=O)O)N	27b2ccde0d42cfb4b497c3cf099b146f	12.0	6.0	3.0	11.0	6.0	2	CC(C)[C@@H](C(=O)O)N	27b2ccde0d42cfb4b497c3cf099b146f	both
Random-edge	2	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N)O)O	f7619a99a2b6ed5dda4c221fa362073b	6254.0	6254.0	64.0	64.0	65.0	2	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N)O)O	f7619a99a2b6ed5dda4c221fa362073b	neither
Random-edge	2	CC1(C[C@H]2C=C([C@H]3[C@]2(C1)[C@@]4(CO4)C(=O)OC3)C(=O)O)C	c1479d0338c90bd80be3b9dc83cc7f4b	4922.0	5015.0	4.0	1.0	1.0	2	CC1(C[C@H]2C=C([C@H]3[C@]2(C1)[C@@]4(CO4)C(=O)OC3)C(=O)O)C	c1479d0338c90bd80be3b9dc83cc7f4b	neither
Random-edge	2	CC1=C(C(=CC=C1)O)O	b2471b931a88b96814abaa16a0499b37	4.0	4.0	4.0	4.0	4.0	2	CC1=C(C(=CC=C1)O)O	b2471b931a88b96814abaa16a0499b37	both
Random-edge	2	CC1=C(C=C(C=C1)O)C	d71a5f0ba47b0a0edf233917ad3c036d	1.0	1.0	1.0	1.0	1.0	2	CC1=C(C=C(C=C1)O)C	d71a5f0ba47b0a0edf233917ad3c036d	both
Random-edge	2	CC1=C(C=CC(=C1)O)O	0a4449b059b992f5a88c2602b876770e	256.0	646.0	2077.0	1949.0	1949.0	2	CC1=C(C=CC(=C1)O)O	0a4449b059b992f5a88c2602b876770e	neither
Random-edge	2	CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O	2a4404b3476d6b758615ab8b9c7cfbe0	1111.0	1435.0	51.0	1244.0	1214.0	2	CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O	2a4404b3476d6b758615ab8b9c7cfbe0	protein_only
Random-edge	2	CC1=C2C(=CC3=C(C2=O)C(=CC=C3)O)CC(O1)CC(=O)O	b5744adeed2a2bf91a5ea03120e4ce28	4624.0	1.0	18.0	1.0	1.0	2	CC1=C2C(=CC3=C(C2=O)C(=CC=C3)O)CC(O1)CC(=O)O	b5744adeed2a2bf91a5ea03120e4ce28	ligand_only
Random-edge	2	CC1=CC(=CC=C1)CO	546b46c7837e512f9756dcb2ae138c03	268.0	2435.0	4392.0	268.0	280.0	2	CC1=CC(=CC=C1)CO	546b46c7837e512f9756dcb2ae138c03	protein_only
Random-edge	2	CC1=CC(=CC=C1)O	19fc1510d7eed99f825243ece76746a7	1.0	7.0	2.0	2.0	2.0	2	CC1=CC(=CC=C1)O	19fc1510d7eed99f825243ece76746a7	both
Random-edge	2	CC1=CC(=O)C2=C(C1=O)C=CC=C2O	d82c5a5f5ddc7a9f4152dbe6f3d1354b	5502.0	127.0	201.0	1474.0	1425.0	2	CC1=CC(=O)C2=C(C1=O)C=CC=C2O	d82c5a5f5ddc7a9f4152dbe6f3d1354b	ligand_only
Random-edge	2	CC1=NC=C(C(=C1O)CO)CO	cf1ac1423df53baa207595f5ca539e78	5258.0	2.0	148.0	2.0	7.0	2	CC1=NC=C(C(=C1O)CO)CO	cf1ac1423df53baa207595f5ca539e78	ligand_only
Random-edge	2	CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C	33173afe48219fc9da31d27e924406ce	1345.0	5.0	2.0	58.0	32.0	2	CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C	33173afe48219fc9da31d27e924406ce	both
Random-edge	2	CC1C2=C(C3C(O1)CC(=O)O3)C(=O)C4=C(C2=O)C(=CC=C4)O	b5744adeed2a2bf91a5ea03120e4ce28	4624.0	3.0	2.0	11.0	3.0	2	CC1C2=C(C3C(O1)CC(=O)O3)C(=O)C4=C(C2=O)C(=CC=C4)O	b5744adeed2a2bf91a5ea03120e4ce28	ligand_only
Random-edge	2	CC=C(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	39bbdc17542b17769e1766121f5da97e	1457.0	1.0	20.0	1.0	1.0	2	CC=C(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	39bbdc17542b17769e1766121f5da97e	ligand_only
Random-edge	2	CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	39bbdc17542b17769e1766121f5da97e	93.0	9.0	8.0	4.0	4.0	2	CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	39bbdc17542b17769e1766121f5da97e	both
Random-edge	2	CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	efd434f12dfcb5e89f13c44d637deba2	46.0	10.0	10.0	3.0	3.0	2	CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	efd434f12dfcb5e89f13c44d637deba2	both
Random-edge	2	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC	3ad8d1ac9fa33321ec719e1144338f5c	1491.0	1.0	31.0	5.0	1.0	2	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC	3ad8d1ac9fa33321ec719e1144338f5c	ligand_only
Random-edge	2	CCCCCC1=C(C(=CC(=C1)O)O)C(=O)O	c9c6b4714ddbf9e260eb72b453e99ce6	5147.0	5219.0	225.0	112.0	117.0	2	CCCCCC1=C(C(=CC(=C1)O)O)C(=O)O	c9c6b4714ddbf9e260eb72b453e99ce6	neither
Random-edge	2	CCCCCC1=CC(=C(C(=C1C(=O)O)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O	706ea653ec20b9b1cdd43aac78d1c31c	2894.0	118.0	54.0	1847.0	1785.0	2	CCCCCC1=CC(=C(C(=C1C(=O)O)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O	706ea653ec20b9b1cdd43aac78d1c31c	ligand_only
Random-edge	2	CCCCCCCC/C=C\CCCCCCCC(=O)O	926d1f4405dc0193cea5c601961b432d	3730.0	2.0	10.0	7.0	7.0	2	CCCCCCCC/C=C\CCCCCCCC(=O)O	926d1f4405dc0193cea5c601961b432d	both
Random-edge	2	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	ec60f63c47e5fd0a61903238b5e328e8	6000.0	4.0	117.0	7.0	5.0	2	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	ec60f63c47e5fd0a61903238b5e328e8	both
Random-edge	2	CCCCCCCCCCCCCCCC(=O)O	66f53987495986c37873f2128def1b65	2721.0	2883.0	475.0	2749.0	2746.0	2	CCCCCCCCCCCCCCCC(=O)O	66f53987495986c37873f2128def1b65	protein_only
Random-edge	2	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O	e4dc2bf6148e845df2e29e9227f649be	5792.0	5833.0	150.0	95.0	97.0	2	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O	e4dc2bf6148e845df2e29e9227f649be	neither
Random-edge	2	CCCCCCCCCCCCCCCC[N+](C)(C)C	8f4196da191608b11dd0dd3b2f4e22ea	3651.0	60.0	387.0	1255.0	1233.0	2	CCCCCCCCCCCCCCCC[N+](C)(C)C	8f4196da191608b11dd0dd3b2f4e22ea	ligand_only
Random-edge	2	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]	8f4196da191608b11dd0dd3b2f4e22ea	3651.0	30.0	214.0	155.0	158.0	2	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]	8f4196da191608b11dd0dd3b2f4e22ea	ligand_only
Random-edge	2	CCCCCCO	676eab037c878bfed933ed17ce320e00	2659.0	36.0	153.0	398.0	357.0	2	CCCCCCO	676eab037c878bfed933ed17ce320e00	ligand_only
Random-edge	2	CCCCOC(=O)C1=CC=C(C=C1)O	565138dd35eebdf76237e9c0b48f4152	2.0	18.0	2.0	11.0	2.0	2	CCCCOC(=O)C1=CC=C(C=C1)O	565138dd35eebdf76237e9c0b48f4152	both
Random-edge	2	CCN1C(=O)C=CC1=O	4b85f20ebdbc76fe82a7617ff61733b4	2.0	2189.0	1.0	2.0	2.0	2	CCN1C(=O)C=CC1=O	4b85f20ebdbc76fe82a7617ff61733b4	protein_only
Random-edge	2	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC.[Cl-]	506feb33435607c1483aefbbb4983a16	78.0	24.0	12.0	103.0	52.0	2	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC.[Cl-]	506feb33435607c1483aefbbb4983a16	both
Random-edge	2	CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C	77112724e1af6cd7b40cf57b3aa53751	3052.0	3258.0	1633.0	1528.0	1531.0	2	CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C	77112724e1af6cd7b40cf57b3aa53751	neither
Random-edge	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	32107fa50582b7a601657b44105fe330	1415.0	1606.0	44.0	1519.0	1519.0	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	32107fa50582b7a601657b44105fe330	protein_only
Random-edge	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	33173afe48219fc9da31d27e924406ce	1434.0	1.0	1.0	13.0	1.0	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	33173afe48219fc9da31d27e924406ce	both
Random-edge	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	a42feb659a77b1874d2c6c72f1beeefc	20.0	238.0	82.0	71.0	47.0	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	a42feb659a77b1874d2c6c72f1beeefc	both
Random-edge	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-]	506feb33435607c1483aefbbb4983a16	78.0	4.0	1.0	53.0	20.0	2	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-]	506feb33435607c1483aefbbb4983a16	both
Random-edge	2	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]	506feb33435607c1483aefbbb4983a16	2104.0	1.0	1.0	11.0	2.0	2	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]	506feb33435607c1483aefbbb4983a16	both
Random-edge	2	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-]	506feb33435607c1483aefbbb4983a16	2074.0	3.0	1.0	25.0	19.0	2	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-]	506feb33435607c1483aefbbb4983a16	both
Random-edge	2	CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)ccc(Cl)c1[C@@]3(C)O	48093dd13f4e8f02aba518dd7f2420fb	1829.0	1.0	7.0	1.0	1.0	2	CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)ccc(Cl)c1[C@@]3(C)O	48093dd13f4e8f02aba518dd7f2420fb	ligand_only
Random-edge	2	CNCC(=O)O	4cc1e110c4384a7c65b8231c30f7ac4f	1940.0	2217.0	11.0	4.0	8.0	2	CNCC(=O)O	4cc1e110c4384a7c65b8231c30f7ac4f	neither
Random-edge	2	CO	6b2598efae5f9b780097d9747737af67	2765.0	2996.0	4220.0	4121.0	4122.0	2	CO	6b2598efae5f9b780097d9747737af67	neither
Random-edge	2	COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC	506feb33435607c1483aefbbb4983a16	2076.0	1.0	1.0	34.0	7.0	2	COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC	506feb33435607c1483aefbbb4983a16	both
Random-edge	2	COC1=C(C=CC(=C1)C(=O)O)[O-]	abc5f351933747be16187c4d711f6a05	4406.0	4492.0	138.0	4325.0	4325.0	2	COC1=C(C=CC(=C1)C(=O)O)[O-]	abc5f351933747be16187c4d711f6a05	protein_only
Random-edge	2	COC1=CC(=CC(=C1[O-])OC)C(=O)O	abc5f351933747be16187c4d711f6a05	4371.0	4493.0	192.0	4291.0	4282.0	2	COC1=CC(=CC(=C1[O-])OC)C(=O)O	abc5f351933747be16187c4d711f6a05	protein_only
Random-edge	2	COC1C(C(C(OC1C(=O)O)OC2C(C(COC2OC3COC(C(C3O)O)OC4COC(C(C4O)O)O)O)O)O)O	ac4aa0bbf3b67991f63545b0134635dd	4378.0	10.0	2219.0	10.0	18.0	2	COC1C(C(C(OC1C(=O)O)OC2C(C(COC2OC3COC(C(C3O)O)OC4COC(C(C4O)O)O)O)O)O)O	ac4aa0bbf3b67991f63545b0134635dd	ligand_only
Random-edge	2	COc1cccc(C)c1C(=O)O[C@@H]1C[C@H](O[C@H]2[C@H](O)C[C@H](O[C@@H]3CCC[C@H]4[C@H]3C=C[C@@H]3CCCC/C=C/[C@H]5C=C(C(=O)O)[C@@H](C)C[C@@]56OC(=O)C(=C6O)OC(=O)[C@@]34C)O[C@@H]2C)O[C@H](C)[C@H]1O	3aca75f20be539e77372177c470e3961	1487.0	1.0	28.0	1.0	1.0	2	COc1cccc(C)c1C(=O)O[C@@H]1C[C@H](O[C@H]2[C@H](O)C[C@H](O[C@@H]3CCC[C@H]4[C@H]3C=C[C@@H]3CCCC/C=C/[C@H]5C=C(C(=O)O)[C@@H](C)C[C@@]56OC(=O)C(=C6O)OC(=O)[C@@]34C)O[C@@H]2C)O[C@H](C)[C@H]1O	3aca75f20be539e77372177c470e3961	ligand_only
Random-edge	2	C[C@@H](C(=O)[O-])[O-]	ea9fc0943b77b21ed777b870e6597352	5924.0	1.0	21.0	1.0	1.0	2	C[C@@H](C(=O)[O-])[O-]	ea9fc0943b77b21ed777b870e6597352	ligand_only
Random-edge	2	C[C@@H]1C(=O)OC[C@@H]2[C@]13CC(C[C@H]3C=C2C(=O)O)(C)C	c1479d0338c90bd80be3b9dc83cc7f4b	4922.0	5015.0	21.0	3.0	4.0	2	C[C@@H]1C(=O)OC[C@@H]2[C@]13CC(C[C@H]3C=C2C(=O)O)(C)C	c1479d0338c90bd80be3b9dc83cc7f4b	neither
Random-edge	2	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	506feb33435607c1483aefbbb4983a16	2056.0	177.0	128.0	2647.0	2589.0	2	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	506feb33435607c1483aefbbb4983a16	ligand_only
Random-edge	2	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	6a237bfc0e1d23e9ad904ab88ad2c93f	1.0	1.0	1.0	1.0	1.0	2	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	6a237bfc0e1d23e9ad904ab88ad2c93f	both
Random-edge	2	C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O	c1371aff9f64b961d6606a7d5ee2e825	10.0	5010.0	24.0	10.0	11.0	2	C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O	c1371aff9f64b961d6606a7d5ee2e825	protein_only
Random-edge	2	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O	77112724e1af6cd7b40cf57b3aa53751	3059.0	3257.0	3270.0	3052.0	3052.0	2	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O	77112724e1af6cd7b40cf57b3aa53751	protein_only
Random-edge	2	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	4042f243e2a7c9208bd3e6cfe340be7b	1630.0	3.0	441.0	3.0	10.0	2	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	4042f243e2a7c9208bd3e6cfe340be7b	ligand_only
Random-edge	2	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	5b68aa466b414cce60faa99284db1dea	2336.0	2590.0	1101.0	986.0	986.0	2	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	5b68aa466b414cce60faa99284db1dea	neither
Random-edge	2	C[C@H]1[C@H]2C=C([C@H]3[C@]2(C=C1C)[C@@]4(CO4)C(=O)OC3)C(=O)O	c1479d0338c90bd80be3b9dc83cc7f4b	4922.0	5015.0	9.0	3.0	3.0	2	C[C@H]1[C@H]2C=C([C@H]3[C@]2(C=C1C)[C@@]4(CO4)C(=O)OC3)C(=O)O	c1479d0338c90bd80be3b9dc83cc7f4b	neither
Random-edge	2	NCC[C@H](N)C(O)=O	221b7f72ecf2466381555b661af6d5bd	868.0	1223.0	598.0	486.0	488.0	2	NCC[C@H](N)C(O)=O	221b7f72ecf2466381555b661af6d5bd	neither
Random-edge	2	[NH3+][C@@H](Cc1ccccc1)C([O-])=O	2d30e9c6a468d54a6af5c09e8e9ff6b1	7.0	11.0	10.0	39.0	5.0	2	[NH3+][C@@H](Cc1ccccc1)C([O-])=O	2d30e9c6a468d54a6af5c09e8e9ff6b1	both
Random-edge	2	[NH3+][C@@H](Cc1ccccc1)C([O-])=O	cd62c448cb97f62f7b99f6933d51267b	5264.0	5291.0	7.0	5132.0	5082.0	2	[NH3+][C@@H](Cc1ccccc1)C([O-])=O	cd62c448cb97f62f7b99f6933d51267b	protein_only
Random-edge	2	[N]=O	26784dc35c190b306c0852d4debc0ef8	987.0	1337.0	2369.0	2235.0	2237.0	2	[N]=O	26784dc35c190b306c0852d4debc0ef8	neither
Random-edge	2	[No]	c076097213bbf5867fb0875c3c879393	4890.0	4983.0	2083.0	1915.0	1915.0	2	[No]	c076097213bbf5867fb0875c3c879393	neither
Random-edge	2	[O-]Cl.[Na+]	4b85f20ebdbc76fe82a7617ff61733b4	1909.0	2190.0	2870.0	2745.0	2745.0	2	[O-]Cl.[Na+]	4b85f20ebdbc76fe82a7617ff61733b4	neither
Random-edge	2	ion:Cd_unspecified	00c184046f2f5e22bb743559242f2727	151.0	19.0	1.0	151.0	105.0	2	ion:Cd_unspecified	00c184046f2f5e22bb743559242f2727	protein_only
Random-edge	2	ion:Co2+	c32541dbbb3edb7ae8661e485f2b60b2	4985.0	4972.0	487.0	4985.0	4976.0	2	ion:Co2+	c32541dbbb3edb7ae8661e485f2b60b2	protein_only
Random-edge	2	ion:Co_unspecified	c492587cf73af64110aea83193d6eb10	5023.0	5011.0	2050.0	5023.0	5026.0	2	ion:Co_unspecified	c492587cf73af64110aea83193d6eb10	protein_only
Random-edge	2	ion:Co_unspecified	cd028281c0aadd4ed9f4f54612857a28	5218.0	5209.0	1917.0	5218.0	5221.0	2	ion:Co_unspecified	cd028281c0aadd4ed9f4f54612857a28	protein_only
Random-edge	2	ion:Cu+	b2780861c6f503efd9cea59685ca7b08	4628.0	4542.0	120.0	4628.0	4600.0	2	ion:Cu+	b2780861c6f503efd9cea59685ca7b08	protein_only
Random-edge	2	ion:Fe2+	054b997aec7ec5b1f6a8133644948cd0	5.0	139.0	9.0	5.0	3.0	2	ion:Fe2+	054b997aec7ec5b1f6a8133644948cd0	protein_only
Random-edge	2	ion:Fe2+	5d99b7ed9f10a70bf1d7ff4d96f00a9c	6.0	2377.0	89.0	6.0	6.0	2	ion:Fe2+	5d99b7ed9f10a70bf1d7ff4d96f00a9c	protein_only
Random-edge	2	ion:Fe2+	c32541dbbb3edb7ae8661e485f2b60b2	5031.0	4966.0	476.0	5031.0	5019.0	2	ion:Fe2+	c32541dbbb3edb7ae8661e485f2b60b2	protein_only
Random-edge	2	ion:Fe_unspecified	417b4166a2dfb3ce7360ec9625d4060a	10.0	1653.0	11.0	10.0	7.0	2	ion:Fe_unspecified	417b4166a2dfb3ce7360ec9625d4060a	protein_only
Random-edge	2	ion:Mn2+	c32541dbbb3edb7ae8661e485f2b60b2	5004.0	4971.0	480.0	5004.0	4991.0	2	ion:Mn2+	c32541dbbb3edb7ae8661e485f2b60b2	protein_only
Random-edge	2	ion:Mn_unspecified	096938ba652e67f243b3403d11e00f02	9.0	239.0	358.0	9.0	8.0	2	ion:Mn_unspecified	096938ba652e67f243b3403d11e00f02	protein_only
Random-edge	2	ion:Mn_unspecified	a61c65370dc41a639247ffbbb4cc9791	126.0	4217.0	2090.0	126.0	124.0	2	ion:Mn_unspecified	a61c65370dc41a639247ffbbb4cc9791	protein_only
Random-edge	2	ion:Mn_unspecified	c32541dbbb3edb7ae8661e485f2b60b2	200.0	4966.0	68.0	200.0	202.0	2	ion:Mn_unspecified	c32541dbbb3edb7ae8661e485f2b60b2	protein_only
Random-edge	2	ion:Ni_unspecified	00c184046f2f5e22bb743559242f2727	65.0	19.0	1.0	65.0	27.0	2	ion:Ni_unspecified	00c184046f2f5e22bb743559242f2727	protein_only
Random-edge	2	ion:Ni_unspecified	292dbe5df648b6845fe27a2975ff73eb	1105.0	1067.0	755.0	1105.0	1105.0	2	ion:Ni_unspecified	292dbe5df648b6845fe27a2975ff73eb	protein_only
Random-edge	2	ion:Zn2+	2cf0d945d1c57b1ab5181e82da70d7c3	1349.0	1162.0	783.0	1349.0	1349.0	2	ion:Zn2+	2cf0d945d1c57b1ab5181e82da70d7c3	protein_only
Random-edge	2	ion:Zn2+	c32541dbbb3edb7ae8661e485f2b60b2	5032.0	4972.0	501.0	5032.0	5029.0	2	ion:Zn2+	c32541dbbb3edb7ae8661e485f2b60b2	protein_only
Random-edge	2	ion:conjugation_factor	93d90e0fc325ad9710673355e3d7606c	1.0	3767.0	1.0	1.0	1.0	2	ion:conjugation_factor	93d90e0fc325ad9710673355e3d7606c	protein_only
Random-edge	3	C(/C(=C/C(=O)O)/C(=O)O)C(=O)O	75fea6b22da78a37d576fa9fa4872c5b	3021.0	1.0	1.0	1.0	1.0	3	C(/C(=C/C(=O)O)/C(=O)O)C(=O)O	75fea6b22da78a37d576fa9fa4872c5b	ligand_only
Random-edge	3	C(=CC(=O)O)C(=CC(=O)O)C(=O)O	6e5eb431b3ffd72d9d82f7154f2830bd	1.0	3065.0	1.0	1.0	1.0	3	C(=CC(=O)O)C(=CC(=O)O)C(=O)O	6e5eb431b3ffd72d9d82f7154f2830bd	protein_only
