split	fold	query_id	ligand_group	split_unit	B	C	Dstar	F	support	support_type	support_bin
TF-50	0	CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O	CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O	responder_cluster_50_00971	830.0	2155.0	969.0	829.0		sequence_idcov	unanchored
TF-50	0	CCCCCC1=C(C(=CC(=C1)O)O)C(=O)O	CCCCCC1=C(C(=CC(=C1)O)O)C(=O)O	responder_cluster_50_01847	306.0	5219.0	446.0	305.0		sequence_idcov	unanchored
TF-50	0	CCCCCC1=CC(=C(C(=C1C(=O)O)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O	CCCCCC1=CC(=C(C(=C1C(=O)O)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O	responder_cluster_50_01291	218.0	3090.0	353.0	215.0		sequence_idcov	unanchored
TF-50	0	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	responder_cluster_50_00164;responder_cluster_50_00971;responder_cluster_50_02002	584.0	719.0	59.0	587.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	responder_cluster_50_00164	1339.0	2098.0	1462.0	1339.0		sequence_idcov	unanchored
TF-50	0	CCCCCCCCCC(=O)CC(=O)NC1CCOC1=O	CCCCCCCCCC(=O)CC(=O)NC1CCOC1=O	responder_cluster_50_01542	2.0	4043.0	2.0	1.0	0.2914937238493724	sequence_idcov	[0.2,0.4)
TF-50	0	CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O	CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O	responder_cluster_50_01542	2.0	4043.0	3.0	1.0	0.2914937238493724	sequence_idcov	[0.2,0.4)
TF-50	0	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	responder_cluster_50_00164;responder_cluster_50_00971;responder_cluster_50_02002	650.0	718.0	63.0	652.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	responder_cluster_50_00971	2014.0	2154.0	1347.0	2007.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CCCCCCCCCCCCCCCC[N+](C)(C)C	CCCCCCCCCCCCCCCC[N+](C)(C)C	responder_cluster_50_01487	1267.0	3806.0	1418.0	1267.0		sequence_idcov	unanchored
TF-50	0	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]	responder_cluster_50_01487	1020.0	3806.0	1151.0	1019.0		sequence_idcov	unanchored
TF-50	0	CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	responder_cluster_50_01375	155.0	3400.0	251.0	154.0		sequence_idcov	unanchored
TF-50	0	CCCCCCO	CCCCCCO	responder_cluster_50_00845	713.0	2871.0	796.0	711.0		sequence_idcov	unanchored
TF-50	0	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC	responder_cluster_50_01769	4720.0	4904.0	15.0	4683.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC.[Cl-]	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC.[Cl-]	responder_cluster_50_00758	1503.0	1586.0	1467.0	1503.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CCC(=O)C[C@H]3C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=CC=C6)C	CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CCC(=O)C[C@H]3C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=CC=C6)C	responder_cluster_50_00695	25.0	3843.0	73.0	23.0		sequence_idcov	unanchored
TF-50	0	CC[C@H](C)[C@H]1C(=O)O[C@@H]2N1C3=C(C4=C2C=C(C=C4O)C)C(=O)C5=C(C3=O)C(=CC=C5)O	CC[C@H](C)[C@H]1C(=O)O[C@@H]2N1C3=C(C4=C2C=C(C=C4O)C)C(=O)C5=C(C3=O)C(=CC=C5)O	responder_cluster_50_01559	3933.0	4107.0	64.0	3913.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CC[C@H](C)[C@H]1C(=O)O[C@@H]2N1C3=C(C4=C2C=C(C=C4O)C)C(=O)C5=C(C3=O)C(=CC=C5)O[C@H]6C[C@H]([C@H]([C@@H](O6)C)O)O	CC[C@H](C)[C@H]1C(=O)O[C@@H]2N1C3=C(C4=C2C=C(C=C4O)C)C(=O)C5=C(C3=O)C(=CC=C5)O[C@H]6C[C@H]([C@H]([C@@H](O6)C)O)O	responder_cluster_50_01559	23.0	4108.0	54.0	18.0		sequence_idcov	unanchored
TF-50	0	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	responder_cluster_50_00758;responder_cluster_50_01375;responder_cluster_50_01487;responder_cluster_50_01618	1492.0	1585.0	324.0	1492.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-]	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-]	responder_cluster_50_00758	1508.0	1586.0	1235.0	1502.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C)C4=CC=CC=C14.[Cl-]	CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C)C4=CC=CC=C14.[Cl-]	responder_cluster_50_01985	94.0	5918.0	140.0	91.0		sequence_idcov	unanchored
TF-50	0	CN	CN	responder_cluster_50_00104	6118.0	484.0	6101.0	6118.0		sequence_idcov	unanchored
TF-50	0	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C	responder_cluster_50_01985	57.0	5918.0	121.0	56.0		sequence_idcov	unanchored
TF-50	0	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=[N+](C)C)C=C3O2.[Cl-]	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=[N+](C)C)C=C3O2.[Cl-]	responder_cluster_50_01985	5739.0	5917.0	83.0	5698.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]	CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]	responder_cluster_50_01487;responder_cluster_50_01985	52.0	3806.0	102.0	49.0		sequence_idcov	unanchored
TF-50	0	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]	responder_cluster_50_00758;responder_cluster_50_01487;responder_cluster_50_01985	1443.0	1587.0	88.0	1434.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-]	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-]	responder_cluster_50_01985	5742.0	5917.0	102.0	5706.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC	COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC	responder_cluster_50_00758	1441.0	1587.0	2504.0	1442.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	COC1=C(C=CC(=C1)C(=O)O)[O-]	COC1=C(C=CC(=C1)C(=O)O)[O-]	responder_cluster_50_01291;responder_cluster_50_01724	4335.0	4487.0	35.0	4295.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	COC1=CC(=CC(=C1[O-])OC)C(=O)O	COC1=CC(=CC(=C1[O-])OC)C(=O)O	responder_cluster_50_01291	4305.0	4487.0	51.0	4269.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	C[C@@H](O)C(C)=O	C[C@@H](O)C(C)=O	responder_cluster_50_00722	134.0	1521.0	169.0	131.0		sequence_idcov	unanchored
TF-50	0	C[C@@H]1[C@H]([C@@H](C[C@@H](O1)C2=C(C3=C(C=C2)C(=O)[C@]45[C@]([C@H]3O)(O4)[C@H](C[C@]6([C@@]5(C(=O)C=C(C6)C)O)O)O)O)OC(=O)/C=C/C=C/C=C/C=C/C(=O)NC7=C(C8=C(C(=C(C=C8)O)Cl)OC7=O)O)OC(=O)C	C[C@@H]1[C@H]([C@@H](C[C@@H](O1)C2=C(C3=C(C=C2)C(=O)[C@]45[C@]([C@H]3O)(O4)[C@H](C[C@]6([C@@]5(C(=O)C=C(C6)C)O)O)O)O)OC(=O)/C=C/C=C/C=C/C=C/C(=O)NC7=C(C8=C(C(=C(C=C8)O)Cl)OC7=O)O)OC(=O)C	responder_cluster_50_01955	4.0	5739.0	26.0	4.0		sequence_idcov	unanchored
TF-50	0	C[C@@H]1[C@H]([C@@H](C[C@@H](O1)C2=C(C3=C(C=C2)C(=O)[C@]45[C@]([C@H]3O)(O4)[C@H](C[C@]6([C@@]5(C(=O)C=C(C6)C)O)O)O)O)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC(=O)C	C[C@@H]1[C@H]([C@@H](C[C@@H](O1)C2=C(C3=C(C=C2)C(=O)[C@]45[C@]([C@H]3O)(O4)[C@H](C[C@]6([C@@]5(C(=O)C=C(C6)C)O)O)O)O)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC(=O)C	responder_cluster_50_01955	7.0	5739.0	31.0	5.0		sequence_idcov	unanchored
TF-50	0	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	responder_cluster_50_01597	120.0	4241.0	46.0	112.0	0.109834862385321	sequence_idcov	[0.0,0.2)
TF-50	0	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	responder_cluster_50_00940	106.0	2065.0	151.0	105.0		sequence_idcov	unanchored
TF-50	0	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	responder_cluster_50_00940	113.0	2065.0	154.0	112.0		sequence_idcov	unanchored
TF-50	0	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	responder_cluster_50_00064	5.0	434.0	6.0	1.0		sequence_idcov	unanchored
TF-50	0	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	responder_cluster_50_02062	3.0	6350.0	199.0	4.0	0.2373253588516746	sequence_idcov	[0.2,0.4)
TF-50	0	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	responder_cluster_50_00695	67.0	1467.0	139.0	66.0		sequence_idcov	unanchored
TF-50	0	C[C@H]1C[C@@H]([C@@H]([C@@H]2[C@@H]1[C@]\3([C@@H](C=C2)/C(=C/C[C@@H](/C(=C/[C@@H]4C=C([C@@H](C[C@@]45C(=O)/C(=C3\O)/C(=O)O5)C)CO)/C)O[C@H]6C[C@]([C@H]([C@H](O6)C)NC(=O)OC)(C)[N+](=O)[O-])/C)C)O[C@H]7C[C@H]([C@H]([C@@H](O7)C)O)O[C@H]8CC(C([C@@H](O8)C)O[C@@H]9C[C@H]([C@H]([C@@H](O9)C)OC)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O)O)C	C[C@H]1C[C@@H]([C@@H]([C@@H]2[C@@H]1[C@]\3([C@@H](C=C2)/C(=C/C[C@@H](/C(=C/[C@@H]4C=C([C@@H](C[C@@]45C(=O)/C(=C3\O)/C(=O)O5)C)CO)/C)O[C@H]6C[C@]([C@H]([C@H](O6)C)NC(=O)OC)(C)[N+](=O)[O-])/C)C)O[C@H]7C[C@H]([C@H]([C@@H](O7)C)O)O[C@H]8CC(C([C@@H](O8)C)O[C@@H]9C[C@H]([C@H]([C@@H](O9)C)OC)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O)O)C	responder_cluster_50_01450	85.0	3642.0	135.0	85.0		sequence_idcov	unanchored
TF-50	0	C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O	C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O	responder_cluster_50_00787	5.0	1655.0	58.0	2.0	0.3354787234042553	sequence_idcov	[0.2,0.4)
TF-50	0	C[C@]12CCC(=O)[C@H]([C@@H]1CCC2=O)CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)OP(=O)(O)O)O	C[C@]12CCC(=O)[C@H]([C@@H]1CCC2=O)CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)OP(=O)(O)O)O	responder_cluster_50_01107	27.0	2541.0	10.0	2.0		sequence_idcov	unanchored
TF-50	0	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O	responder_cluster_50_00279	99.0	695.0	145.0	93.0		sequence_idcov	unanchored
TF-50	0	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O	responder_cluster_50_00279;responder_cluster_50_00940	41.0	695.0	78.0	40.0		sequence_idcov	unanchored
TF-50	0	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C	responder_cluster_50_00940	18.0	2065.0	42.0	14.0		sequence_idcov	unanchored
TF-50	0	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O	responder_cluster_50_00940	79.0	2065.0	135.0	79.0		sequence_idcov	unanchored
TF-50	0	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	responder_cluster_50_00020	3529.0	4239.0	3608.0	3529.0		sequence_idcov	unanchored
TF-50	0	O=C(O[C@]1([H])C[C@@]2(O[C@](C1)([H])C/C=C(C)/[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)/C=C/C=C5CO[C@@]6([H])[C@]7\5O)C=C[C@H](C)[C@@H]([C@H](CC)C)O2)[C@]7([H])C=C(C)C6=O	O=C(O[C@]1([H])C[C@@]2(O[C@](C1)([H])C/C=C(C)/[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)/C=C/C=C5CO[C@@]6([H])[C@]7\5O)C=C[C@H](C)[C@@H]([C@H](CC)C)O2)[C@]7([H])C=C(C)C6=O	responder_cluster_50_01506	100.0	3885.0	158.0	100.0		sequence_idcov	unanchored
TF-50	0	OC(=O)CCCC([O-])=O	OC(=O)CCCC([O-])=O	responder_cluster_50_00911	1879.0	1991.0	287.0	1857.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	responder_cluster_50_01060	3453.0	2686.0	3500.0	3453.0		sequence_idcov	unanchored
TF-50	0	OCl	OCl	responder_cluster_50_01456	5328.0	4981.0	5390.0	5328.0		sequence_idcov	unanchored
TF-50	0	OO	OO	responder_cluster_50_00197	8.0	590.0	2125.0	8.0	0.330951724137931	sequence_idcov	[0.2,0.4)
TF-50	0	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	responder_cluster_50_01101;responder_cluster_50_01691	91.0	2522.0	89.0	89.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)[O-])O)O	[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)[O-])O)O	responder_cluster_50_01009	2187.0	2266.0	117.0	2162.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	[Hg+2]	[Hg+2]	responder_cluster_50_01785	551.0	4973.0	689.0	551.0		sequence_idcov	unanchored
TF-50	0	[O-]C(=O)C(=O)c1ccccc1	[O-]C(=O)C(=O)c1ccccc1	responder_cluster_50_01645	79.0	4400.0	140.0	78.0		sequence_idcov	unanchored
TF-50	0	[O-]C(=O)\C=C/C=C(/Cl)C([O-])=O	[O-]C(=O)\C=C/C=C(/Cl)C([O-])=O	responder_cluster_50_00149	1388.0	531.0	1527.0	1388.0		sequence_idcov	unanchored
TF-50	0	ion:Co2+	ion:Co2+	responder_cluster_50_01372	5017.0	5010.0	3884.0	5024.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:Co_unspecified	ion:Co_unspecified	responder_cluster_50_01372	5043.0	5011.0	6077.0	5049.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:Cu+	ion:Cu+	responder_cluster_50_00162	4628.0	4542.0	990.0	4618.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:Cu2+	ion:Cu2+	responder_cluster_50_01353;responder_cluster_50_01879	595.0	3146.0	595.0	595.0		sequence_idcov	unanchored
TF-50	0	ion:Cu_unspecified	ion:Cu_unspecified	responder_cluster_50_01353;responder_cluster_50_01879	3191.0	3145.0	1883.0	3190.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:Fe2+	ion:Fe2+	responder_cluster_50_00197;responder_cluster_50_00705	134.0	1892.0	1634.0	136.0	0.2702027027027027	sequence_idcov	[0.2,0.4)
TF-50	0	ion:Fe_unspecified	ion:Fe_unspecified	responder_cluster_50_00197	71.0	239.0	267.0	70.0	0.3156052631578947	sequence_idcov	[0.2,0.4)
TF-50	0	ion:Mn2+	ion:Mn2+	responder_cluster_50_01440	110.0	3436.0	418.0	109.0	0.2578193548387096	sequence_idcov	[0.2,0.4)
TF-50	0	ion:Mn_unspecified	ion:Mn_unspecified	responder_cluster_50_00197;responder_cluster_50_00705;responder_cluster_50_01440	111.0	239.0	270.0	114.0	0.2113907284768212	sequence_idcov	[0.2,0.4)
TF-50	0	ion:Ni2+	ion:Ni2+	responder_cluster_50_00614;responder_cluster_50_01372;responder_cluster_50_01572	2835.0	2822.0	81.0	2805.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:Ni_unspecified	ion:Ni_unspecified	responder_cluster_50_01372	5024.0	5008.0	6075.0	5030.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:Zn2+	ion:Zn2+	responder_cluster_50_00987;responder_cluster_50_01372	2077.0	1946.0	405.0	2060.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:Zn_unspecified	ion:Zn_unspecified	responder_cluster_50_01372	5059.0	5008.0	6075.0	5063.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	0	ion:molybdate_or_molybdenum_unspecified	ion:molybdate_or_molybdenum_unspecified	responder_cluster_50_00229	10.0	277.0	235.0	11.0	0.3239777777777777	sequence_idcov	[0.2,0.4)
TF-50	1	C(C(=O)O)C(=O)O	C(C(=O)O)C(=O)O	responder_cluster_50_00981	2184.0	2180.0	728.0	2172.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	1	C(C(=O)O)P(=O)(O)O	C(C(=O)O)P(=O)(O)O	responder_cluster_50_01317	523.0	3181.0	575.0	520.0		sequence_idcov	unanchored
TF-50	1	C(C(=O)[C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O	C(C(=O)[C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O	responder_cluster_50_00496	706.0	3193.0	788.0	694.0		sequence_idcov	unanchored
TF-50	1	C(C(C(C(C(=O)C(=O)O)O)O)O)O	C(C(C(C(C(=O)C(=O)O)O)O)O)O	responder_cluster_50_00900	1823.0	2426.0	1932.0	1823.0		sequence_idcov	unanchored
TF-50	1	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	responder_cluster_50_01671	646.0	4489.0	672.0	646.0		sequence_idcov	unanchored
TF-50	1	C(CC(=O)O)C(=O)C(=O)O	C(CC(=O)O)C(=O)C(=O)O	responder_cluster_50_01310	4857.0	3153.0	4847.0	4857.0		sequence_idcov	unanchored
TF-50	1	C(CC(=O)O)CN=C(N)N	C(CC(=O)O)CN=C(N)N	responder_cluster_50_00617	87.0	1289.0	128.0	85.0		sequence_idcov	unanchored
TF-50	1	C(CCN=C(N)N)CN	C(CCN=C(N)N)CN	responder_cluster_50_01094	44.0	2479.0	65.0	29.0		sequence_idcov	unanchored
TF-50	1	C(CO)C(=O)O	C(CO)C(=O)O	responder_cluster_50_01679	4357.0	4534.0	134.0	4323.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	1	C(C[C@@H](C(=O)O)N)CN=C(N)N	C(C[C@@H](C(=O)O)N)CN=C(N)N	responder_cluster_50_00118	4245.0	4399.0	3603.0	4245.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	1	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	responder_cluster_50_00147	595.0	3130.0	1196.0	597.0	0.2234344023323615	sequence_idcov	[0.2,0.4)
